Event,Lab label,Latitude,Longitude,Depth top [m],Depth bot [m],Depth sed [m],Date/Time,pH,CaCO3 [%],TN [%],TS [%],TC [%],TOC [%],2000-630 µm [%],630-200 µm [%],200-125 µm [%],125-63 µm [%],2000-63 µm [%],63-20 µm gU [%],20-6.3 µm mU [%],6.3-2 µm fU [%],63-2 µm [%],2-0.63 µm [%],0.63-0.063 µm [%],2-0.063 µm [%],63-0.063 µm [%],<2000 µm [%],Part size mean [mm],Bulk Density [g/cm³],Field Capacity [m³/m³],Wilting Point [m³/m³],Available Water Capacity [m³/m³],Hydraulic Conductivity [cm/hr],CEC [cmol/kg],Infiltration Rate [cm/hr]
B07_2022_018,53807.0,-1.4635805389867333,0.40541711496850263,-0.6231106687485659,-0.6466839003037039,-0.6368034949959216,2022-08-22T00:00,-0.8782814206155887,0.055093272757990766,-0.19402291260068424,3.469446951953614e-18,-0.06816092600439431,-0.21931205320244918,0.38378463333654206,-0.7691704271725657,-0.741462320212862,-0.9444372945519212,-0.7299242429097703,-0.7538429775288154,-0.31402254850615213,1.050840857143959,0.12594667710947455,1.140518814477383,0.4427619506410838,0.6627309884507734,0.7181198742459056,-0.6319316487515084,-0.37438491228919174,-0.3266347117348252,0.6335235520449464,0.770127325366897,0.34680799754159825,-0.7409616757891264,0.10451968134347872,-0.7430799385118394
B07_2022_019,53814.0,-1.6609432844094802,0.195205087272717,0.696417806248397,0.7501533243522964,0.727002290321123,2022-08-22T00:00,0.2008356832124355,1.6225249575465726,-0.9847578016902638,3.469446951953614e-18,0.928573731473816,-0.896425724188487,-1.1863363406925669,-1.0587315291329165,-0.9894681248537442,-0.8918148030068679,-1.1043698964482243,0.3224056280255423,2.2917431392142826,0.6570287585150182,1.684484771814148,-0.5691724556291745,0.15986421093423153,-0.0670527823609018,1.0688007184588115,-1.8678053149260447,-1.267171719889966,1.1342825766814677,-0.08640367801088215,-0.03879275188508947,-0.11789662146629673,-0.7416082691551406,-0.898013048528457,-0.7430799385118394
B07_2022_020,53817.0,0.24366300960924187,-0.9819283327300037,-0.6231106687485659,-0.6466839003037039,-0.6368034949959216,2022-08-28T00:00,-1.1480606965725935,-0.08571862285908192,-0.19402291260068424,3.469446951953614e-18,-0.372507386303084,-0.5246770420785054,-0.7488286734500808,-0.8945709043994894,-0.9615238088378701,-0.9970597860969743,-1.012271055272698,-0.1629613901656386,1.9758927528239267,-0.3202086714160558,0.6254781177199468,2.726799271072727,-0.6116750791753655,0.5574737138144741,0.9541550578507467,-2.6151748630517426,-0.9695761173563745,0.2143952166400393,0.5122889848841726,0.770127325366897,0.1005621228036613,-0.8309182823726934,-0.29830460384536056,-0.7430799385118394
B07_2022_022,53827.0,0.3934663983707757,-0.7363213997936087,-0.6231106687485659,-0.6466839003037039,-0.6368034949959216,2022-09-03T00:00,-0.7703697102327887,0.543309699167549,0.9130059321247274,3.469446951953614e-18,1.0883556231306284,1.0552548568889162,0.7763148768438193,-0.13760802368424152,-0.21750639491522328,-0.12563132611089353,-0.11615605317797746,0.04806774817835331,-0.07713475871338515,0.2778022931686316,0.09597479067284649,0.4181140524605274,-0.06302491731965217,0.03820449227539752,0.09768453448460905,-0.8657455855953614,0.07200849151119523,-1.1468100713249145,0.6223760393249892,0.770127325366897,0.3241657009989125,-0.27215185937649794,0.9758466717724512,-0.3800277856951384
B07_2022_027,53853.0,0.47665234892085107,-0.8358990665372441,2.4557891062443473,2.496199855172297,2.4804668714430376,2022-09-03T00:00,-0.9322372758069887,0.0777054019811702,-0.5103168682365159,3.469446951953614e-18,-0.18229084861640268,-0.44501661019779515,-0.5770966919156469,-0.6551699933299079,-0.7519414387188147,-0.8097237161965849,-0.8132837779883489,-0.943769202038408,-0.5114290400001245,0.7153712916452319,-0.29365973300332243,0.7793164334689554,1.04284806517077,1.048674328783871,0.8057900852991321,-0.4315197028854097,-0.8207783160895787,-0.17080460474927556,0.8185648927045797,0.770127325366897,0.7226551495587754,-0.8502259335534689,0.11639619319017772,-0.7430799385118394
B07_2022_028,53854.0,0.3316564041539567,-0.8557876323391126,-0.6231106687485659,-0.6466839003037039,-0.6368034949959216,2022-09-03T00:00,-1.3638841173381984,0.06331586520278353,-0.5103168682365159,3.469446951953614e-18,-0.38772470931801883,-0.7902118150142066,-0.6343406857604582,-0.8854508696920768,-0.9789890063477915,-1.0117940837295893,-0.9994982232848513,-1.0281808573760045,-0.5311696891495217,1.1529402901218322,-0.0438940126980863,1.477641036751915,0.8028136193588956,1.055691480426291,0.981130507405585,-0.9993535495061413,-0.9695761173563745,0.37448034457882406,0.715860212523828,0.770127325366897,0.5140462981141977,-0.9173142244290963,-0.2870392102220429,-0.7430799385118394
B07_2022_030,53863.0,-1.7109063630680437,-0.3889119774983693,-0.6231106687485659,-0.6466839003037039,-0.6368034949959216,2022-09-19T00:00,0.2008356832124355,0.33980053615893346,-0.9847578016902638,3.469446951953614e-18,-0.4105506938404208,-1.2416209290048983,0.9562245717846548,-0.053247702640674716,-0.3746931725045148,-0.4055829811305765,-0.18203697606266062,-0.22627013166883606,-0.47194774170133014,0.1902884934733113,-0.29365973300332243,-0.03940896348348093,0.5542065147680256,0.4101135293236549,0.1920986079265449,0.5371380354676142,0.07200849151119523,1.432134043408095,-0.3103983956946167,0.5681289561804116,-1.3213326362101572,-0.4191187408835517,-0.9147147081059182,-0.4902347946625043
B07_2022_030,53867.0,-1.7109063630680437,-0.3889119774983693,2.4557891062443473,2.496199855172297,2.4804668714430376,2022-09-19T00:00,0.3087473935952355,0.44669423794123664,-1.1429047795081797,3.469446951953614e-18,-0.11381289504919753,-0.896425724188487,0.30200749927252607,0.0379526444334514,-0.5039356340779324,-0.7192130307390935,-0.387074542183358,-0.5639167530192227,-0.3337631976555493,0.7737138247754451,0.016049760175170506,0.27363310005715646,0.3827533391881152,0.36099346782671554,0.3539513052555791,-1.633991378082239,-0.22558711102239612,0.9090073164025144,-0.07791611330977044,0.6488974231840635,-0.9487310772658971,-0.5135830428069093,-0.5952409045598853,-0.5798522430094024
B07_2022_031,53868.0,-1.0047271791413483,-0.04156997407032427,-0.6231106687485659,-0.6466839003037039,-0.6368034949959216,2022-09-21T00:00,-0.8243255654241887,-0.9429238852287063,0.43856499867097964,3.469446951953614e-18,-0.40294203233295306,0.7498898680128596,-0.09461160093795203,-0.5183694727187186,-0.6576293721652398,0.08696353973112149,-0.3884190508136578,-0.606122580688021,-0.5706509874483163,0.029846527365224817,-0.6333411126184434,0.5625950048638984,0.8799675483698552,0.8521940827961123,0.3876706171991278,-0.030695811153117415,-0.5231827135559876,-1.1468100713249145,1.1426370881224233,0.770127325366897,1.380895147504929,-0.6348119516478722,1.1822602462005314,-0.6425716732352371
B07_2022_031,53870.0,-1.0047271791413483,-0.04156997407032427,0.696417806248397,0.7501533243522964,0.727002290321123,2022-09-21T00:00,0.2547915384038355,-0.9110613395051349,-0.8266108238723479,3.469446951953614e-18,-1.4985892894082375,-1.2150674517113282,-1.120914633441354,-1.0724115811940353,-1.0209054803716024,-0.89391970266867,-1.1036976421330746,-0.9226662882040086,-0.8667607246892748,-0.1014241721777556,-1.0229756362946116,0.5385148461300033,2.148721047661193,1.8837153742318453,1.11600775517978,0.5037360444899073,-1.267171719889966,0.614367186244368,1.1140196483574072,0.770127325366897,1.3227687677707447,-1.0784250386941527,0.11620479902131607,-0.7430799385118394
B07_2022_031,53871.0,-1.0047271791413483,-0.04156997407032427,1.5761034562463723,1.4485719366802963,1.5063198819308627,2022-09-21T00:00,0.3087473935952355,-0.9162004597831302,-0.9847578016902638,3.469446951953614e-18,-1.414894012826098,-1.0557465879499077,-1.1740697705829644,-1.0632915464866228,-1.0313845988775554,-0.9654862911699423,-1.1359658492602662,-1.1547983403823996,-1.04442656703385,-0.1305954387428622,-1.2427694701632193,0.2013926238554708,2.474482081263022,2.052127013649925,1.1294954799571997,-0.4315197028854097,-1.267171719889966,0.2723598417011243,1.2814144111092378,0.770127325366897,1.6627730317832539,-1.1100266999555914,0.39756430062449344,-0.7430799385118394
B07_2022_031,53872.0,-1.0047271791413483,-0.04156997407032427,2.4557891062443473,2.496199855172297,2.4804668714430376,2022-09-21T00:00,0.3627032487866355,-1.0580401794558019,-0.9847578016902638,3.469446951953614e-18,-1.3768507052887615,-0.7769350763674215,-1.1045592066285508,-1.0610115378097695,-1.027891559375571,-0.9949548864351723,-1.1312600690542176,-1.1125925127136014,-0.7680574789422886,-0.05766727233009546,-1.0329662651068212,0.27363310005715646,2.2858835881251207,1.9188011324439451,1.1429832047346193,0.47033405351224794,-1.267171719889966,-0.10087775097059826,1.2814144111092378,0.770127325366897,1.6627730317832539,-1.0907570967516378,0.5912048326254191,-0.7430799385118394
B07_2022_033,53878.0,0.16039121184494926,-1.2894932045543117,-0.6231106687485659,-0.6466839003037039,-0.6368034949959216,2022-09-17T00:00,-0.014987737553169332,1.126085938692222,0.9130059321247274,3.469446951953614e-18,1.7655264972952136,1.334066368471402,2.3893688462565366,2.0717203841864666,0.9875922332693458,0.6594962477413001,1.4219618198848285,0.38571436952874,-0.6693542331953024,-0.6556782369147826,-0.6832942566794906,-1.1230161065087636,-0.8088462310922625,-1.0213854057300158,-1.4466599525299226,-0.9325495675507276,2.006379907979539,-1.1468100713249145,-0.6000386767008462,-0.5402010515760084,-0.5428202861272915,1.7161452312063603,0.6315688555005023,1.4573520673041094
B07_2022_033,53881.0,0.16039121184494926,-1.2894932045543117,1.5761034562463723,1.4485719366802963,1.5063198819308627,2022-09-17T00:00,1.2799527870404548,2.082990134454956,-0.3521698904186001,3.469446951953614e-18,2.0603621307095703,1.2809594138842617,-0.25407701236278346,-0.32000871783249396,-0.4008909687693968,-0.3624325380636329,-0.31514333046232657,-0.19461576091723723,-0.17583800446037165,0.08089624385416173,0.10097010507895092,0.14119222702073286,-0.17875581083609182,0.06276452302386745,0.32360392450638603,0.10291215275766251,-0.20326744083237677,-1.1468100713249145,0.662219001983151,0.770127325366897,0.4050928278215729,-0.17923179095427758,1.404861928027062,-0.2997410150336397
B07_2022_034,53884.0,-0.15346620323354132,-1.1788588436021614,-0.18326784374957827,0.051734712024296185,-0.052315301288616785,2022-09-24T00:00,-0.17685530312737416,-0.7332477778864958,0.1222710430351477,3.469446951953614e-18,-0.7225058156465779,-0.12637488267495384,-0.9410049385005185,-0.38156895210752917,-0.4724982785600741,-0.7991992178875743,-0.7353022774309689,-1.2181070818855972,-1.04442656703385,0.5257580589720383,-0.8231630600504227,0.15323230638768062,1.6257888621424659,1.3433946977655091,0.7316075990233244,-0.23110775701926356,-0.9695761173563745,-0.8326610715132439,1.1631521343483102,0.770127325366897,1.4225643316451537,-0.8765088964183683,0.7437191228682551,-0.7430799385118394
B07_2022_035,53888.0,-0.2343342790005447,-0.5128278552741473,-0.6231106687485659,-0.6466839003037039,-0.6368034949959216,2022-09-25T00:00,-0.8782814206155887,0.40044215543927825,-0.03587593478276816,3.469446951953614e-18,0.4568367180108464,0.16571336755431731,0.21614150850530903,0.14739306092240298,-0.06031961732593162,0.07012434243670446,-0.032796518099398916,-0.3950934423440294,0.08079043448179214,0.9633270574486387,0.43565617028796744,0.08099183018599493,-0.3287773394685132,-0.27756733163350045,0.023502048208801304,-0.39811771190770284,-0.07678930975560055,-0.44408934672702316,-0.10614301558157188,0.11433352835614465,-0.3468287736833593,-0.11639798093512901,-0.10718577396399064,-0.24139671312569322
B07_2022_038,53902.0,-0.8334619868323409,-1.256255703061669,-0.6231106687485659,-0.6466839003037039,-0.6368034949959216,2022-09-04T00:00,-0.23081115831877416,-0.16177760297341293,0.28041802085306355,3.469446951953614e-18,0.24379419580176315,0.6702294361321496,-0.8674055178429041,-0.9834912427967624,-1.0034402828616813,-0.7928845189021679,-1.000842731915151,1.6729921134270893,2.2522618409154878,0.263216659886078,2.034156780241478,-0.015328804749585413,-0.423076586037464,-0.38282460626979975,1.001362094571714,-0.06409780213082426,-0.9695761173563745,-1.1468100713249145,0.4823475945427493,0.17861330440020645,0.7692141337009826,-0.6262987612440613,0.38423386465293724,-0.7430799385118394
B07_2022_041,53915.0,-0.025038770805385826,-0.5725609715469472,-0.6231106687485659,-0.6466839003037039,-0.6368034949959216,2022-08-27T00:00,-1.0941048413811936,-0.5595455124902531,0.9130059321247274,3.469446951953614e-18,-0.03772627997452528,0.7897200839532148,-0.04554532049954233,-0.6392099325919358,-0.7135180041969879,-0.5929190510309659,-0.6438756905705922,2.3588368130450625,0.23871562767697013,-1.1078328686739363,0.5555437160344804,0.6107553223316889,0.14271889337624052,0.26275334483283624,0.6237058008039689,-1.0327555404838007,-0.5231827135559876,-1.1468100713249145,0.8538740927553979,0.770127325366897,0.7943735138540002,-0.6137707880709811,0.8166873102984544,-0.6923395021461871
B07_2022_042,53919.0,-0.09637780579720553,0.5293329927442806,-0.6231106687485659,-0.6466839003037039,-0.6368034949959216,2022-09-13T00:00,-1.1480606965725935,-1.0230941615654334,1.0711529099426436,3.469446951953614e-18,-0.22794281766120658,1.1880222433567666,0.8580920109078355,-0.5936097590548727,-0.7274901622049249,-0.6139680476489872,-0.4919462153467312,0.17468523118474827,0.5150847157685318,-0.05766727233009546,0.22585296523156898,0.8515569096706402,0.11700091703925392,0.31187340632977567,0.4483653786975159,-2.168423233725264,-0.07678930975560055,-1.1468100713249145,1.038194976068112,0.770127325366897,1.1687573072453468,-0.5532786682839119,1.230887796261004,-0.6236495792834071
B07_2022_046,53938.0,-1.0831915329109405,0.22176812091997264,-0.6231106687485659,-0.6466839003037039,-0.6368034949959216,2022-09-05T00:00,-1.2559724069553984,0.08284452225916561,0.1222710430351477,3.469446951953614e-18,0.03836033510014765,-0.07326792808781359,-0.0291898936867391,-0.7463703404040342,-0.8322813472644526,-0.7718355222841466,-0.7527808896248643,1.8629183379366816,1.0283415936528595,-0.5535788039369093,0.9451782397106493,1.0441981795418018,-0.16589682266759836,0.1364446152692768,0.7653269109668731,0.570540026445321,-0.5231827135559876,-0.2819168500187244,0.3508361197664224,0.6689262078815925,-0.1025698946017622,-0.6341987201512675,-0.1272385103927399,-0.7339938118517896
B07_2022_047,53943.0,0.18897833417025628,-0.9907602043234054,-0.6231106687485659,-0.6466839003037039,-0.6368034949959216,2022-08-28T00:00,-0.446634579084379,0.8413786752912792,-0.5103168682365159,3.469446951953614e-18,0.6850965632348638,-0.11309814402816878,0.8948917212366426,0.4209941021447817,0.11433235777328127,-0.184568516641353,0.11308266828811384,-0.6905342360256178,-0.017912811265194013,1.0945977569916185,0.335749882165873,-0.2561303920885371,-0.3202046806895178,-0.3687903029849599,-0.1316067867315226,-0.8323435946176545,0.22080629277799083,0.0473254316648068,-0.3778134793610889,-0.16119871700338534,-0.5588407097121533,0.01761893631900554,-0.395986143605699,-0.11597590677915647
B07_2022_050,53954.0,-0.2675571508920567,0.7107571641776975,-0.6231106687485659,-0.6466839003037039,-0.6368034949959216,2022-09-18T00:00,-0.500590434275779,2.070656245787767,2.336328732485971,3.469446951953614e-18,2.0603621307095703,2.751358219015707,2.3893688462565366,0.557794622755971,0.9561548777514874,0.5668806626220066,1.1745722319096918,2.3588368130450625,0.14001238192998397,-1.5016449673028767,0.6254781177199468,-1.628699439920562,-1.4175050044009447,-1.6669633568326514,-1.1836493193702422,-0.1977057660415567,2.30397551051313,-1.1468100713249145,-0.09176946165644329,-0.828087910223673,0.8445800503359574,1.83544011096526,1.7720195518952846,2.124387801959587
B07_2022_050,53955.0,-0.2675571508920567,0.7107571641776975,-0.18326784374957827,0.051734712024296185,-0.052315301288616785,2022-09-18T00:00,1.0641293662748548,2.096737281198593,0.28041802085306355,3.469446951953614e-18,2.0603621307095703,1.334066368471402,2.25239214669931,0.7971955338255523,0.7954750606602116,0.45111118122288946,0.7806312032318928,0.04806774817835331,1.6600423664335706,-0.4077224711113758,0.5055905719734332,-1.5323788049849814,-0.868854842545231,-1.1897970451480946,-0.805993025602497,-1.0661575314615075,1.113593100378765,-1.1468100713249145,-0.4571190388305157,-0.8107676778327245,0.08113972686276914,1.0100281956335344,0.5850298523353209,1.1046833813260244
B07_2022_051,53959.0,-0.5481916940790353,-0.3070654728086357,-0.6231106687485659,-0.6466839003037039,-0.6368034949959216,2022-09-21T00:00,-0.17685530312737416,-2.045779096886508,0.7548589543068114,3.469446951953614e-18,-1.2551121211692853,0.9755944250082058,1.5859085040775787,2.255831084842359,2.1664930651890315,2.2423807934165008,2.5437021765017103,0.17468523118474827,-1.5576834449181778,-1.69125819997607,-1.9421134870178804,-1.6768597573883524,-1.2031885349260565,-1.5055688690569924,-2.540008642299488,-0.9325495675507276,2.006379907979539,-1.085794676523772,-1.6645141603612634,-1.4839055170975353,-1.5411359531355646,2.039356117709921,-0.04970372524936264,2.124387801959587
B07_2022_051,53961.0,-0.5481916940790353,-0.3070654728086357,0.696417806248397,0.7501533243522964,0.727002290321123,2022-09-21T00:00,0.1468798280210307,0.1948773443194642,-0.9847578016902638,3.469446951953614e-18,-0.425768016855355,-1.0557465879499077,-0.7897172404820888,0.6877551173366008,2.1664930651890315,2.383409070757242,1.7547277058839934,0.259096886522345,-0.9852046195856581,-1.0786616021088296,-1.1928163261021725,-1.0266954715731829,-0.7831282547552758,-0.9722653442330759,-1.7433898976331512,0.9045599362221997,0.07200849151119523,1.864058811868812,-1.971268821589294,-1.5667885524742566,-2.0619882979327078,2.039356117709921,-1.6688547425128972,1.6748070219602318
B07_2022_055,53974.0,-0.19862183789746524,-1.4377472933622322,-0.6231106687485659,-0.6466839003037039,-0.6368034949959216,2022-09-12T00:00,-1.9034426692522128,-1.6562337798144606,0.7548589543068114,3.469446951953614e-18,-1.2322861366468838,0.40469466319644853,1.5245756535295665,-0.023607589841583714,-0.430581804536263,-0.5424014591477148,-0.1349791740021727,-0.26847595933763446,-0.5311696891495217,-0.8307058363054228,-1.0429568939190308,-0.2561303920885371,1.1885832644136942,0.866228386080952,0.12465998403944746,-0.4649216938630691,0.3696040940447864,-1.1468100713249145,0.8658004353640251,0.770127325366897,0.818597732547266,-0.516639491240174,0.6885841710665038,-0.5404123365408878
B07_2022_055,53977.0,-0.19862183789746524,-1.4377472933622322,1.5761034562463723,1.4485719366802963,1.5063198819308627,2022-09-12T00:00,-1.741575103678008,-1.1875460104612847,-0.19402291260068424,3.469446951953614e-18,-1.1638081830796787,-0.2060353145556641,0.3551626364141365,-0.053247702640674716,-0.430581804536263,-0.6034435493399765,-0.35413408074101654,0.47012602486633676,1.146785488549243,-1.55998750043309,-0.3436128770643696,0.6348354810655841,0.5713518323260166,0.6206280785962536,0.3606951676442885,0.33672608960146805,-0.07678930975560055,-0.3255910273500691,0.4579606855756587,0.770127325366897,-0.009786929447321105,-0.5630008653422907,-0.030534088231324086,-0.6005902171144988
B07_2022_061,54004.0,-0.3983883053175625,0.28595088242299865,-0.6231106687485659,-0.6466839003037039,-0.6368034949959216,2022-08-21T00:00,-0.7164138550413839,0.24215725087702153,-0.9847578016902638,3.469446951953614e-18,0.1600989192196231,-0.09982140538138372,-0.1314113112667592,-0.5890497417011664,-0.811323110252547,-0.9275980972575041,-0.7702595018187599,-0.8171517190320128,-0.21531930275916597,0.890398891035872,0.03603101779958968,0.7070759572672698,0.7856683018009043,0.8171083245840126,0.8057900852991321,1.7062077196867367,-0.6719805148227831,-0.5979123683572714,0.8218829281594143,0.770127325366897,0.7293945850359831,-0.7889337254020218,0.3427416235193051,-0.7430799385118394
B07_2022_061,54005.0,-0.3983883053175625,0.28595088242299865,-0.18326784374957827,0.051734712024296185,-0.052315301288616785,2022-08-21T00:00,-0.06894359274457414,0.7149563164525938,-1.3801252462350537,3.469446951953614e-18,0.15249025771215602,-0.8565955082481319,-0.23363272884677933,-0.6825300974521458,-0.8183091892565157,-0.9528568931991296,-0.8233675927155962,-0.7538429775288154,0.14001238192998397,1.9551501206622663,0.9751501261472773,1.4054005605502293,-0.22590543412056696,0.19258182840863672,0.8395093972426808,0.7375499813337604,-0.6719805148227831,0.9342965918793035,0.0026668520264147744,0.39675584304217726,-0.47410849706756253,-0.6785766508968729,-0.7166687524287494,-0.7430799385118394
B07_2022_061,54007.0,-0.3983883053175625,0.28595088242299865,1.5761034562463723,1.4485719366802963,1.5063198819308627,2022-08-21T00:00,-0.014987737553169332,0.7447632140649668,-0.9847578016902638,3.469446951953614e-18,0.32748947238390314,-0.5910607353124308,0.5432500447613733,-0.6528899846530547,-0.8741978212882637,-0.9823254884643593,-0.7070675961946762,-0.8171517190320128,-0.017912811265194013,0.9049845243184255,0.1459279347338937,0.36995373499273726,0.7085143727899448,0.6557138368083533,0.724863736634615,0.8377559542668334,-0.37438491228919174,0.26826538757631074,0.42169956407475184,0.770127325366897,-0.08343879122308132,-0.7299989805326188,-0.14154606396321814,-0.7430799385118394
B07_2022_062,54009.0,0.6264557376823239,-1.550539058062349,-0.6231106687485659,-0.6466839003037039,-0.6368034949959216,2022-08-29T00:00,-0.8243255654241887,-0.0959968634150724,-0.668463846054432,3.469446951953614e-18,-0.33446407876574785,-0.44501661019779515,-0.6711403960892655,-0.03956765057955587,2.1664930651890315,2.383409070757242,1.88380053439276,2.3588368130450625,-1.3010550059760138,-1.9100426992143702,-0.5034629380597202,-1.6046192811866669,-1.3403510753899848,-1.596791840408452,-1.878267145407346,0.6373440084006873,0.07200849151119523,1.221470364515732,-2.1378455473793823,-2.2876224177488544,-1.5113835154608977,2.039356117709921,-1.530987142876593,2.124387801959587
B07_2022_072,54052.0,-0.819211349276796,-0.2561642281292375,0.696417806248397,0.7501533243522964,0.727002290321123,2022-09-11T00:00,0.6324825247436452,2.096737281198593,-0.9847578016902638,3.469446951953614e-18,2.0603621307095703,-0.418463132904225,-0.26225472576918507,-0.5525696028715159,-0.4515400415481685,-0.3382261919529084,-0.5228699138436234,-0.9859750297072062,0.5348253649179286,2.844873750898021,1.7843910599362425,-0.7377335667664405,-0.5773844440593835,-0.7196478851059576,0.5090601401959031,-0.6987356307069221,-0.5231827135559876,0.7176116569210381,-0.5275224571320423,-0.8661378752519058,0.00642335148908646,-0.28390012105758533,-0.8342351389960289,-0.42961657178767115
B07_2022_075,54066.0,-1.137876208349987,-0.10346049409109082,1.5761034562463723,1.4485719366802963,1.5063198819308627,2022-09-20T00:00,0.1468798280210307,-0.0959968634150724,-1.1429047795081797,3.469446951953614e-18,-0.4181593553478879,-0.5910607353124308,-1.080026066409346,-0.9698111907356435,-0.7135180041969879,1.383581731401232,-0.28153061470483515,1.1032134398983118,0.49534406661913427,-0.4806506375241425,0.36572176860250105,-0.47285182069359377,0.21130016360820478,0.0031187340632977466,0.2460495070362236,-1.7341973510153121,-0.9695761173563745,0.6117178335753697,-0.20993952513377798,0.21520202926890217,-0.6820484544803895,-0.35871351431581855,-0.557223978597679,-0.46182171220453777
B07_2022_080,54080.0,-0.10350312457497797,-1.7850892967902774,-0.18326784374957827,0.051734712024296185,-0.052315301288616785,2022-09-17T00:00,-0.446634579084379,-1.4208620710822737,-0.3521698904186001,3.469446951953614e-18,-1.5975018890053119,-0.5910607353124308,-1.1822474839893662,-0.9948912861810281,0.39028247843003766,2.383409070757242,1.1362537359461518,2.3588368130450625,-0.8075387772410829,-1.7641863663888366,0.48560931434901466,-1.7972605510578283,-1.1517525822520833,-1.4985517174145724,-1.1162106954831448,1.2385798459990782,-0.6719805148227831,1.4020277630785847,-1.842016079434621,-2.1973503881868126,-1.021834165654121,1.6570571113281978,-1.5946978965602978,2.124387801959587
B07_2022_083,54089.0,-0.33657831110074343,-1.4709173759877285,-0.6231106687485659,-0.6466839003037039,-0.6368034949959216,2022-09-12T00:00,-1.1480606965725935,-2.2293741688178916,2.336328732485971,3.469446951953614e-18,-1.4529373203634341,1.6261546187006735,1.1320454100222894,1.8482795338548574,1.522027277072937,0.8847205115541279,1.1846560466369391,0.660052249375929,-0.39298514510374116,-1.005733435696063,-0.6533223702428619,-0.42469150322580357,-0.7402649608602982,-0.7617507949604772,-1.176905456981533,0.6373440084006873,0.9647952991119692,-1.1468100713249145,-0.16579745339472,0.012039502078514015,-0.34184487917674816,1.2280117292390385,1.0005499507252829,0.9154876433572906
B07_2022_086,54098.0,-1.3257099129976113,-0.4176998337607859,-0.6231106687485659,-0.6466839003037039,-0.6368034949959216,2022-09-10T00:00,-0.6085021446585838,-0.2501704717549329,0.1222710430351477,3.469446951953614e-18,-0.03011761846705819,0.3250342313157381,-0.4135424237876148,-0.7372503056966215,-0.8287883077624684,-0.5445063588095169,-0.7413525662673174,0.0691706620127524,0.5545660140673261,1.1091833902741721,0.9951313837716965,0.9478775446062214,-0.191614799004585,0.0873245537723374,0.7518391861894543,0.47033405351224794,-0.6719805148227831,-0.889501728775362,0.5233839294614665,0.770127325366897,0.12309764544038301,-0.6174089450105325,0.30949276281644633,-0.7227904934664228
B07_2022_089,54108.0,-0.42448585843130204,-0.6743634609056957,-0.6231106687485659,-0.6466839003037039,-0.6368034949959216,2022-09-25T00:00,-0.446634579084379,-0.5914080582138241,-0.5103168682365159,3.469446951953614e-18,-0.6616365235868399,-0.2458655304960193,-0.7529175301532816,-0.8808908523383703,-0.4969495550739638,1.1751966648828214,-0.22573350654739946,1.124316353732711,0.27819692597576445,-0.028496005764988876,0.5755249736588995,0.466274369928318,-0.34592265702650415,-0.17932720863962118,0.2123301950926749,-0.6319316487515084,-0.8207783160895787,0.1587588105911023,-0.17732570183962382,0.08177191715265382,-0.45125598939750605,-0.27120249868764723,-0.4038433779063139,-0.38680975769571896
B07_2022_092,54118.0,0.10098493962554145,-0.7451532713869624,-0.6231106687485659,-0.6466839003037039,-0.6368034949959216,2022-08-27T00:00,-1.2559724069553984,0.01500813458962698,-0.3521698904186001,3.469446951953614e-18,-0.29642077122841176,-0.5512305193720756,-0.9491826519069201,-0.8717708176309577,-0.8986490978021535,-0.940227495228317,-1.008237529381799,0.533434766369534,0.12027173278058717,0.729956924927785,0.7353750346542508,1.5258013542197053,0.15129155215523588,0.5364222588872144,1.0081059569604245,-0.09749979310848364,-1.11837391862317,0.26770340367682643,0.4817480986824413,0.770127325366897,0.03852893033930575,-0.8253497877943451,-0.35210651204995663,-0.7430799385118394
B07_2022_097,54135.0,-1.4374829858729936,0.09562742052908155,-0.6231106687485659,-0.6466839003037039,-0.6368034949959216,2022-09-20T00:00,-0.12289944793597414,0.6861772428958198,-0.8266108238723479,3.469446951953614e-18,0.06118631962254892,-0.9628094174224121,-0.912382941578113,-0.8649307916003982,-0.7379692807108776,-0.3298065933056999,-0.7742930277096588,-0.47950509768162614,-0.1955786536097688,1.240454089817152,0.445646799100177,1.092358497009592,0.27130877506117335,0.5083536523175347,0.785558498133003,0.5371380354676142,-0.9695761173563745,0.9370262279625124,0.14799849150935493,0.770127325366897,-0.6393673651354945,-0.7266306407345906,-0.6189301301969963,-0.7430799385118394
B07_2022_101,54150.0,-1.1972824805694557,-0.5017711610656804,-0.6231106687485659,-0.6466839003037039,-0.6368034949959216,2022-09-11T00:00,-0.7164138550413839,-0.27997736936730583,0.43856499867097964,3.469446951953614e-18,-0.23555147916867367,0.019669242439681885,2.0929267352744785,-0.05780771999438113,0.1667279503030451,1.890862549895545,0.8411340915953772,1.9684329071086775,-0.23505995190856313,-0.9328052692832962,0.09597479067284649,-0.7136534080325455,-0.8002735723132668,-0.8950766761664565,-0.7992491632137867,2.2740415663074685,0.9647952991119692,0.11315783131867053,-0.9733837040988108,-0.9453026036728562,-0.8015611547652873,0.9099166752814372,-0.6256087793525188,0.7806289981000927
