Month,soil_2000-63 µm [%],soil_63-2 µm [%],soil_2-0.063 µm [%],soil_TOC [%],soil_pH,soil_CEC [cmol/kg],soil_Available Water Capacity [m³/m³],soil_Hydraulic Conductivity [cm/hr],soil_Infiltration Rate [cm/hr],climate_tempC,climate_humidity,climate_precip,climate_ET0,climate_vpd,climate_NIR,climate_water_deficit,moisture_stress,infiltration_efficiency,evaporation_susceptibility,drainage_factor,irrigation_efficiency,root_zone_water_capacity,days_to_depletion,irrigation_interval,irrigation_amount
1.0,-0.9322727917698684,0.1159560482972649,0.8942969926506321,-0.8698722468949169,0.95621765589205,-0.1076961584142867,0.1422046134673993,-0.8648433677143689,-0.7430799385118394,7.9,70.76645161290323,18.346,2.4541801564957244,0.4313718096084538,2.4755083317860227,2.475451764900861,0.7152982486986609,0.0,0.0,0.0,0.1422046134673993,42.66138404021979,17.38315091795671,8.691575458978354,21.330692020109893
2.0,-0.9322727917698684,0.1159560482972649,0.8942969926506321,-0.8698722468949169,0.95621765589205,-0.1076961584142867,0.1422046134673993,-0.8648433677143689,-0.7430799385118394,9.688731284475965,66.55390070921986,13.356,3.0027078176546818,0.5319298777608077,2.6090984891290847,2.609042476419865,0.7730073597968756,0.0,0.0,0.0,0.1422046134673993,42.66138404021979,14.20763744956751,7.103818724783755,21.330692020109893
3.0,-0.9322727917698684,0.1159560482972649,0.8942969926506321,-0.8698722468949169,0.95621765589205,-0.1076961584142867,0.1422046134673993,-0.8648433677143689,-0.7430799385118394,13.327956989247312,63.97225806451613,21.327,3.8998616700655835,0.6887305172895731,3.3724338887209604,3.3722819546719283,0.7535512206490159,0.0,0.0,0.0,0.1422046134673993,42.66138404021979,10.939204425551422,5.469602212775711,21.330692020109893
4.0,-0.9322727917698684,0.1159560482972649,0.8942969926506321,-0.8698722468949169,0.95621765589205,-0.1076961584142867,0.1422046134673993,-0.8648433677143689,-0.7430799385118394,18.606666666666666,53.65866666666667,11.793,6.210807785217248,1.2933642521125928,5.5111967631435235,5.511107006695523,0.8216004847734923,0.0,0.0,0.0,0.1422046134673993,42.66138404021979,6.868894597215028,3.434447298607514,21.330692020109893
5.0,-0.9322727917698684,0.1159560482972649,0.8942969926506321,-0.8698722468949169,0.95621765589205,-0.1076961584142867,0.1422046134673993,-0.8648433677143689,-0.7430799385118394,25.612903225806452,35.321290322580644,3.168,9.996115276764721,2.5340182187204845,0.0,0.0,0.8517541601621661,0.0,0.0,0.0,0.1422046134673993,42.66138404021979,4.267796324776609,2.1338981623883044,21.330692020109893
6.0,-0.9322727917698684,0.1159560482972649,0.8942969926506321,-0.8698722468949169,0.95621765589205,-0.1076961584142867,0.1422046134673993,-0.8648433677143689,-0.7430799385118394,32.08148148148148,19.386666666666667,0.139,13.439609120717247,4.167354344013827,0.0,0.0,0.8575982353643933,0.0,0.0,0.0,0.1422046134673993,42.66138404021979,3.174302441166758,1.587151220583379,21.330692020109893
7.0,-0.9322727917698684,0.1159560482972649,0.8942969926506321,-0.8698722468949169,0.95621765589205,-0.1076961584142867,0.1422046134673993,-0.8648433677143689,-0.7430799385118394,35.364874551971326,16.09935483870968,0.0,14.765705556949076,5.12412331345433,0.0,0.0,0.8577953865326007,1.0,0.0,0.0,0.1422046134673993,42.66138404021979,2.8892208283363994,1.4446104141681997,21.330692020109893
8.0,-0.9322727917698684,0.1159560482972649,0.8942969926506321,-0.8698722468949169,0.95621765589205,-0.1076961584142867,0.1422046134673993,-0.8648433677143689,-0.7430799385118394,35.20537634408602,17.000645161290322,0.04,14.084075496620455,5.087484218814321,0.0,0.0,0.857741248453874,0.0,0.0,0.0,0.1422046134673993,42.66138404021979,3.0290510761928675,1.5145255380964338,21.330692020109893
9.0,-0.9322727917698684,0.1159560482972649,0.8942969926506321,-0.8698722468949169,0.95621765589205,-0.1076961584142867,0.1422046134673993,-0.8648433677143689,-0.7430799385118394,30.415555555555553,19.680666666666667,0.036000000000000004,11.168533682962572,3.922750274295728,0.0,0.0,0.8577339428078732,0.0,0.0,0.0,0.1422046134673993,42.66138404021979,3.819783800741818,1.909891900370909,21.330692020109893
10.0,-0.9322727917698684,0.1159560482972649,0.8942969926506321,-0.8698722468949169,0.95621765589205,-0.1076961584142867,0.1422046134673993,-0.8648433677143689,-0.7430799385118394,23.9247311827957,29.308387096774194,1.724,8.461216532148603,2.4862124035833286,4.217358635596882,4.217350201558172,0.8539114185193505,0.0,0.0,0.0,0.1422046134673993,42.66138404021979,5.041991760656024,2.520995880328012,21.330692020109893
11.0,-0.9322727917698684,0.1159560482972649,0.8942969926506321,-0.8698722468949169,0.95621765589205,-0.1076961584142867,0.1422046134673993,-0.8648433677143689,-0.7430799385118394,15.654444444444444,52.471333333333334,8.594,4.8654154309530115,1.1066634431500462,2.384341816215871,2.3843050958425374,0.824125115405118,0.0,0.0,0.0,0.1422046134673993,42.66138404021979,8.768292172712476,4.384146086356238,21.330692020109893
12.0,-0.9322727917698684,0.1159560482972649,0.8942969926506321,-0.8698722468949169,0.95621765589205,-0.1076961584142867,0.1422046134673993,-0.8648433677143689,-0.7430799385118394,10.65125448028674,71.94516129032257,11.586,2.6945883830203425,0.51392360191657,2.7522824662375536,2.7522474919536823,0.7758334363348341,0.0,0.0,0.0,0.1422046134673993,42.66138404021979,15.832245217505534,7.916122608752767,21.330692020109893
1.0,-0.8589970714185372,-0.223725331317856,1.0346400254990311,-0.0599911894410285,0.90226180070065,0.777616037511294,1.1561128298769383,-0.8642762525705984,-0.7430799385118394,7.9,70.76645161290323,18.346,2.4541801564957244,0.4313718096084538,2.4755083317860227,2.475451764900861,-0.1301793359623321,0.0,0.0,0.0,1.0,346.8338489630815,141.32371172714505,70.66185586357253,173.41692448154075
2.0,-0.8589970714185372,-0.223725331317856,1.0346400254990311,-0.0599911894410285,0.90226180070065,0.777616037511294,1.1561128298769383,-0.8642762525705984,-0.7430799385118394,9.688731284475965,66.55390070921986,13.356,3.0027078176546818,0.5319298777608077,2.6090984891290847,2.609042476419865,-0.14068199520329847,0.0,0.0,0.0,1.0,346.8338489630815,115.50702566658059,57.753512833290294,173.41692448154075
3.0,-0.8589970714185372,-0.223725331317856,1.0346400254990311,-0.0599911894410285,0.90226180070065,0.777616037511294,1.1561128298769383,-0.8642762525705984,-0.7430799385118394,13.327956989247312,63.97225806451613,21.327,3.8998616700655835,0.6887305172895731,3.3724338887209604,3.3722819546719283,-0.13714111239075558,0.0,0.0,0.0,1.0,346.8338489630815,88.93491059575167,44.46745529787584,173.41692448154075
4.0,-0.8589970714185372,-0.223725331317856,1.0346400254990311,-0.0599911894410285,0.90226180070065,0.777616037511294,1.1561128298769383,-0.8642762525705984,-0.7430799385118394,18.606666666666666,53.65866666666667,11.793,6.210807785217248,1.2933642521125928,5.5111967631435235,5.511107006695523,-0.14952560799460493,0.0,0.0,0.0,1.0,346.8338489630815,55.84359731573139,27.921798657865693,173.41692448154075
5.0,-0.8589970714185372,-0.223725331317856,1.0346400254990311,-0.0599911894410285,0.90226180070065,0.777616037511294,1.1561128298769383,-0.8642762525705984,-0.7430799385118394,25.612903225806452,35.321290322580644,3.168,9.996115276764721,2.5340182187204845,0.0,0.0,-0.15501336844426727,0.0,0.0,0.0,1.0,346.8338489630815,34.696863667556215,17.348431833778108,173.41692448154075
6.0,-0.8589970714185372,-0.223725331317856,1.0346400254990311,-0.0599911894410285,0.90226180070065,0.777616037511294,1.1561128298769383,-0.8642762525705984,-0.7430799385118394,32.08148148148148,19.386666666666667,0.139,13.439609120717247,4.167354344013827,0.0,0.0,-0.15607694972735298,0.0,0.0,0.0,1.0,346.8338489630815,25.806840500177554,12.903420250088777,173.41692448154075
7.0,-0.8589970714185372,-0.223725331317856,1.0346400254990311,-0.0599911894410285,0.90226180070065,0.777616037511294,1.1561128298769383,-0.8642762525705984,-0.7430799385118394,35.364874551971326,16.09935483870968,0.0,14.765705556949076,5.12412331345433,0.0,0.0,-0.1561128298769383,1.0,0.0,0.0,1.0,346.8338489630815,23.48914839357972,11.74457419678986,173.41692448154075
8.0,-0.8589970714185372,-0.223725331317856,1.0346400254990311,-0.0599911894410285,0.90226180070065,0.777616037511294,1.1561128298769383,-0.8642762525705984,-0.7430799385118394,35.20537634408602,17.000645161290322,0.04,14.084075496620455,5.087484218814321,0.0,0.0,-0.15610297712090018,0.0,0.0,0.0,1.0,346.8338489630815,24.625957809322028,12.312978904661014,173.41692448154075
9.0,-0.8589970714185372,-0.223725331317856,1.0346400254990311,-0.0599911894410285,0.90226180070065,0.777616037511294,1.1561128298769383,-0.8642762525705984,-0.7430799385118394,30.415555555555553,19.680666666666667,0.036000000000000004,11.168533682962572,3.922750274295728,0.0,0.0,-0.1561016475438365,0.0,0.0,0.0,1.0,346.8338489630815,31.054555486739613,15.527277743369806,173.41692448154075
10.0,-0.8589970714185372,-0.223725331317856,1.0346400254990311,-0.0599911894410285,0.90226180070065,0.777616037511294,1.1561128298769383,-0.8642762525705984,-0.7430799385118394,23.9247311827957,29.308387096774194,1.724,8.461216532148603,2.4862124035833286,4.217358635596882,4.217350201558172,-0.15540597455080868,0.0,0.0,0.0,1.0,346.8338489630815,40.99101442981369,20.495507214906844,173.41692448154075
11.0,-0.8589970714185372,-0.223725331317856,1.0346400254990311,-0.0599911894410285,0.90226180070065,0.777616037511294,1.1561128298769383,-0.8642762525705984,-0.7430799385118394,15.654444444444444,52.471333333333334,8.594,4.8654154309530115,1.1066634431500462,2.384341816215871,2.3843050958425374,-0.14998507331522204,0.0,0.0,0.0,1.0,346.8338489630815,71.28555698585959,35.64277849292979,173.41692448154075
12.0,-0.8589970714185372,-0.223725331317856,1.0346400254990311,-0.0599911894410285,0.90226180070065,0.777616037511294,1.1561128298769383,-0.8642762525705984,-0.7430799385118394,10.65125448028674,71.94516129032257,11.586,2.6945883830203425,0.51392360191657,2.7522824662375536,2.7522474919536823,-0.14119632159478548,0.0,0.0,0.0,1.0,346.8338489630815,128.71496483419045,64.35748241709523,173.41692448154075
1.0,-0.9194999597820216,-0.6133598549940242,1.4135662141897087,-0.670721167193141,0.95621765589205,0.4554224220919708,1.0873800197044716,-0.9515419643010504,-0.7430799385118394,7.9,70.76645161290323,18.346,2.4541801564957244,0.4313718096084538,2.4755083317860227,2.475451764900861,-0.07286443369497839,0.0,0.0,0.0,1.0,326.2140059113415,132.9217845103662,66.4608922551831,163.10700295567074
2.0,-0.9194999597820216,-0.6133598549940242,1.4135662141897087,-0.670721167193141,0.95621765589205,0.4554224220919708,1.0873800197044716,-0.9515419643010504,-0.7430799385118394,9.688731284475965,66.55390070921986,13.356,3.0027078176546818,0.5319298777608077,2.6090984891290847,2.609042476419865,-0.07874301889613333,0.0,0.0,0.0,1.0,326.2140059113415,108.63994291863426,54.31997145931713,163.10700295567074
3.0,-0.9194999597820216,-0.6133598549940242,1.4135662141897087,-0.670721167193141,0.95621765589205,0.4554224220919708,1.0873800197044716,-0.9515419643010504,-0.7430799385118394,13.327956989247312,63.97225806451613,21.327,3.8998616700655835,0.6887305172895731,3.3724338887209604,3.3722819546719283,-0.07676110357133191,0.0,0.0,0.0,1.0,326.2140059113415,83.64758381439093,41.823791907195464,163.10700295567074
4.0,-0.9194999597820216,-0.6133598549940242,1.4135662141897087,-0.670721167193141,0.95621765589205,0.4554224220919708,1.0873800197044716,-0.9515419643010504,-0.7430799385118394,18.606666666666666,53.65866666666667,11.793,6.210807785217248,1.2933642521125928,5.5111967631435235,5.511107006695523,-0.08369299681000646,0.0,0.0,0.0,1.0,326.2140059113415,52.52360356213002,26.26180178106501,163.10700295567074
5.0,-0.9194999597820216,-0.6133598549940242,1.4135662141897087,-0.670721167193141,0.95621765589205,0.4554224220919708,1.0873800197044716,-0.9515419643010504,-0.7430799385118394,25.612903225806452,35.321290322580644,3.168,9.996115276764721,2.5340182187204845,0.0,0.0,-0.08676462530205875,0.0,0.0,0.0,1.0,326.2140059113415,32.63407802725158,16.31703901362579,163.10700295567074
6.0,-0.9194999597820216,-0.6133598549940242,1.4135662141897087,-0.670721167193141,0.95621765589205,0.4554224220919708,1.0873800197044716,-0.9515419643010504,-0.7430799385118394,32.08148148148148,19.386666666666667,0.139,13.439609120717247,4.167354344013827,0.0,0.0,-0.08735993674152592,0.0,0.0,0.0,1.0,326.2140059113415,24.272581366111343,12.136290683055671,163.10700295567074
7.0,-0.9194999597820216,-0.6133598549940242,1.4135662141897087,-0.670721167193141,0.95621765589205,0.4554224220919708,1.0873800197044716,-0.9515419643010504,-0.7430799385118394,35.364874551971326,16.09935483870968,0.0,14.765705556949076,5.12412331345433,0.0,0.0,-0.08738001970447162,1.0,0.0,0.0,1.0,326.2140059113415,22.092679869118598,11.046339934559299,163.10700295567074
8.0,-0.9194999597820216,-0.6133598549940242,1.4135662141897087,-0.670721167193141,0.95621765589205,0.4554224220919708,1.0873800197044716,-0.9515419643010504,-0.7430799385118394,35.20537634408602,17.000645161290322,0.04,14.084075496620455,5.087484218814321,0.0,0.0,-0.08737450488536654,0.0,0.0,0.0,1.0,326.2140059113415,23.16190409442339,11.580952047211696,163.10700295567074
9.0,-0.9194999597820216,-0.6133598549940242,1.4135662141897087,-0.670721167193141,0.95621765589205,0.4554224220919708,1.0873800197044716,-0.9515419643010504,-0.7430799385118394,30.415555555555553,19.680666666666667,0.036000000000000004,11.168533682962572,3.922750274295728,0.0,0.0,-0.08737376068983747,0.0,0.0,0.0,1.0,326.2140059113415,29.20831106136842,14.60415553068421,163.10700295567074
10.0,-0.9194999597820216,-0.6133598549940242,1.4135662141897087,-0.670721167193141,0.95621765589205,0.4554224220919708,1.0873800197044716,-0.9515419643010504,-0.7430799385118394,23.9247311827957,29.308387096774194,1.724,8.461216532148603,2.4862124035833286,4.217358635596882,4.217350201558172,-0.08698437616656314,0.0,0.0,0.0,1.0,326.2140059113415,38.55403116938129,19.277015584690645,163.10700295567074
11.0,-0.9194999597820216,-0.6133598549940242,1.4135662141897087,-0.670721167193141,0.95621765589205,0.4554224220919708,1.0873800197044716,-0.9515419643010504,-0.7430799385118394,15.654444444444444,52.471333333333334,8.594,4.8654154309530115,1.1066634431500462,2.384341816215871,2.3843050958425374,-0.08395017034789372,0.0,0.0,0.0,1.0,326.2140059113415,67.04751331942161,33.523756659710806,163.10700295567074
12.0,-0.9194999597820216,-0.6133598549940242,1.4135662141897087,-0.670721167193141,0.95621765589205,0.4554224220919708,1.0873800197044716,-0.9515419643010504,-0.7430799385118394,10.65125448028674,71.94516129032257,11.586,2.6945883830203425,0.51392360191657,2.7522824662375536,2.7522474919536823,-0.0790308994646817,0.0,0.0,0.0,1.0,326.2140059113415,121.06264836846465,60.531324184232325,163.10700295567074
1.0,-0.8502577653215894,0.4356561702879674,0.613610926953834,-0.1396516213217389,0.7943500903178452,0.3871249239404709,0.4622810850507743,-0.7794731242805885,-0.7430799385118394,7.9,70.76645161290323,18.346,2.4541801564957244,0.4313718096084538,2.4755083317860227,2.475451764900861,0.44839294334524543,0.0,0.0,0.0,0.4622810850507743,138.6843255152323,56.509431529776904,28.254715764888452,69.34216275761615
2.0,-0.8502577653215894,0.4356561702879674,0.613610926953834,-0.1396516213217389,0.7943500903178452,0.3871249239404709,0.4622810850507743,-0.7794731242805885,-0.7430799385118394,9.688731284475965,66.55390070921986,13.356,3.0027078176546818,0.5319298777608077,2.6090984891290847,2.609042476419865,0.4845685641163615,0.0,0.0,0.0,0.4622810850507743,138.6843255152323,46.18642037024906,23.09321018512453,69.34216275761615
3.0,-0.8502577653215894,0.4356561702879674,0.613610926953834,-0.1396516213217389,0.7943500903178452,0.3871249239404709,0.4622810850507743,-0.7794731242805885,-0.7430799385118394,13.327956989247312,63.97225806451613,21.327,3.8998616700655835,0.6887305172895731,3.3724338887209604,3.3722819546719283,0.4723722592679783,0.0,0.0,0.0,0.4622810850507743,138.6843255152323,35.56134479839129,17.780672399195645,69.34216275761615
4.0,-0.8502577653215894,0.4356561702879674,0.613610926953834,-0.1396516213217389,0.7943500903178452,0.3871249239404709,0.4622810850507743,-0.7794731242805885,-0.7430799385118394,18.606666666666666,53.65866666666667,11.793,6.210807785217248,1.2933642521125928,5.5111967631435235,5.511107006695523,0.5150297240230841,0.0,0.0,0.0,0.4622810850507743,138.6843255152323,22.329514986009386,11.164757493004693,69.34216275761615
5.0,-0.8502577653215894,0.4356561702879674,0.613610926953834,-0.1396516213217389,0.7943500903178452,0.3871249239404709,0.4622810850507743,-0.7794731242805885,-0.7430799385118394,25.612903225806452,35.321290322580644,3.168,9.996115276764721,2.5340182187204845,0.0,0.0,0.5339319026385115,0.0,0.0,0.0,0.4622810850507743,138.6843255152323,13.873822147449063,6.936911073724532,69.34216275761615
6.0,-0.8502577653215894,0.4356561702879674,0.613610926953834,-0.1396516213217389,0.7943500903178452,0.3871249239404709,0.4622810850507743,-0.7794731242805885,-0.7430799385118394,32.08148148148148,19.386666666666667,0.139,13.439609120717247,4.167354344013827,0.0,0.0,0.53759532846938,0.0,0.0,0.0,0.4622810850507743,138.6843255152323,10.319074332411164,5.159537166205582,69.34216275761615
7.0,-0.8502577653215894,0.4356561702879674,0.613610926953834,-0.1396516213217389,0.7943500903178452,0.3871249239404709,0.4622810850507743,-0.7794731242805885,-0.7430799385118394,35.364874551971326,16.09935483870968,0.0,14.765705556949076,5.12412331345433,0.0,0.0,0.5377189149492256,1.0,0.0,0.0,0.4622810850507743,138.6843255152323,9.392326359234781,4.696163179617391,69.34216275761615
8.0,-0.8502577653215894,0.4356561702879674,0.613610926953834,-0.1396516213217389,0.7943500903178452,0.3871249239404709,0.4622810850507743,-0.7794731242805885,-0.7430799385118394,35.20537634408602,17.000645161290322,0.04,14.084075496620455,5.087484218814321,0.0,0.0,0.5376849778712145,0.0,0.0,0.0,0.4622810850507743,138.6843255152323,9.846888817694161,4.923444408847081,69.34216275761615
9.0,-0.8502577653215894,0.4356561702879674,0.613610926953834,-0.1396516213217389,0.7943500903178452,0.3871249239404709,0.4622810850507743,-0.7794731242805885,-0.7430799385118394,30.415555555555553,19.680666666666667,0.036000000000000004,11.168533682962572,3.922750274295728,0.0,0.0,0.5376803982428996,0.0,0.0,0.0,0.4622810850507743,138.6843255152323,12.417415701292384,6.208707850646192,69.34216275761615
10.0,-0.8502577653215894,0.4356561702879674,0.613610926953834,-0.1396516213217389,0.7943500903178452,0.3871249239404709,0.4622810850507743,-0.7794731242805885,-0.7430799385118394,23.9247311827957,29.308387096774194,1.724,8.461216532148603,2.4862124035833286,4.217358635596882,4.217350201558172,0.5352842048790019,0.0,0.0,0.0,0.4622810850507743,138.6843255152323,16.390589342359664,8.195294671179832,69.34216275761615
11.0,-0.8502577653215894,0.4356561702879674,0.613610926953834,-0.1396516213217389,0.7943500903178452,0.3871249239404709,0.4622810850507743,-0.7794731242805885,-0.7430799385118394,15.654444444444444,52.471333333333334,8.594,4.8654154309530115,1.1066634431500462,2.384341816215871,2.3843050958425374,0.5166123178038373,0.0,0.0,0.0,0.4622810850507743,138.6843255152323,28.504107713586865,14.252053856793433,69.34216275761615
12.0,-0.8502577653215894,0.4356561702879674,0.613610926953834,-0.1396516213217389,0.7943500903178452,0.3871249239404709,0.4622810850507743,-0.7794731242805885,-0.7430799385118394,10.65125448028674,71.94516129032257,11.586,2.6945883830203425,0.51392360191657,2.7522824662375536,2.7522474919536823,0.48634012273443383,0.0,0.0,0.0,0.4622810850507743,138.6843255152323,51.46772189368016,25.73386094684008,69.34216275761615
1.0,0.0882092586275701,1.714456658250776,-1.252951409929874,1.294236152531047,-0.392678723892979,0.4166130571148306,0.668695065390834,0.3555165385995821,0.463954495414805,7.9,70.76645161290323,18.346,2.4541801564957244,0.4313718096084538,2.4755083317860227,2.475451764900861,0.27626849389933655,0.10115654538641775,7.610197503679007e-05,0.03555165385995821,0.6448727700616761,200.6085196172502,81.74156207981699,40.87078103990849,100.3042598086251
2.0,0.0882092586275701,1.714456658250776,-1.252951409929874,1.294236152531047,-0.392678723892979,0.4166130571148306,0.668695065390834,0.3555165385995821,0.463954495414805,9.688731284475965,66.55390070921986,13.356,3.0027078176546818,0.5319298777608077,2.6090984891290847,2.609042476419865,0.2985573912038926,0.13895013339766546,9.384228031826967e-05,0.03555165385995821,0.6448613289511764,200.6085196172502,66.8092041582451,33.40460207912255,100.3042598086251
3.0,0.0882092586275701,1.714456658250776,-1.252951409929874,1.294236152531047,-0.392678723892979,0.4166130571148306,0.668695065390834,0.3555165385995821,0.463954495414805,13.327956989247312,63.97225806451613,21.327,3.8998616700655835,0.6887305172895731,3.3724338887209604,3.3722819546719283,0.29104287782537663,0.0870173011515553,0.00012150481664859221,0.03555165385995821,0.6448434887770736,200.6085196172502,51.439906486189955,25.719953243094977,100.3042598086251
4.0,0.0882092586275701,1.714456658250776,-1.252951409929874,1.294236152531047,-0.392678723892979,0.4166130571148306,0.668695065390834,0.3555165385995821,0.463954495414805,18.606666666666666,53.65866666666667,11.793,6.210807785217248,1.2933642521125928,5.5111967631435235,5.511107006695523,0.3173254358280417,0.15736606305937592,0.00022817340362850697,0.03555165385995821,0.6447746958746337,200.6085196172502,32.299907927392596,16.149953963696298,100.3042598086251
5.0,0.0882092586275701,1.714456658250776,-1.252951409929874,1.294236152531047,-0.392678723892979,0.4166130571148306,0.668695065390834,0.3555165385995821,0.463954495414805,25.612903225806452,35.321290322580644,3.168,9.996115276764721,2.5340182187204845,0.0,0.0,0.3289716414497023,0.5858011305742487,0.0004470477368441795,0.03555165385995821,0.6446335390347631,200.6085196172502,20.068648076073195,10.034324038036598,100.3042598086251
6.0,0.0882092586275701,1.714456658250776,-1.252951409929874,1.294236152531047,-0.392678723892979,0.4166130571148306,0.668695065390834,0.3555165385995821,0.463954495414805,32.08148148148148,19.386666666666667,0.139,13.439609120717247,4.167354344013827,0.0,0.0,0.33122878923007376,1.0,0.0007351984742476868,0.03555165385995821,0.6444477043281502,200.6085196172502,14.92666325451466,7.46333162725733,100.3042598086251
7.0,0.0882092586275701,1.714456658250776,-1.252951409929874,1.294236152531047,-0.392678723892979,0.4166130571148306,0.668695065390834,0.3555165385995821,0.463954495414805,35.364874551971326,16.09935483870968,0.0,14.765705556949076,5.12412331345433,0.0,0.0,0.331304934609166,1.0,0.000903990237192109,0.03555165385995821,0.6443388468321462,200.6085196172502,13.586111333693722,6.793055666846861,100.3042598086251
8.0,0.0882092586275701,1.714456658250776,-1.252951409929874,1.294236152531047,-0.392678723892979,0.4166130571148306,0.668695065390834,0.3555165385995821,0.463954495414805,35.20537634408602,17.000645161290322,0.04,14.084075496620455,5.087484218814321,0.0,0.0,0.3312840249459596,1.0,0.0008975264224421478,0.03555165385995821,0.644343015487512,200.6085196172502,14.243641314290542,7.121820657145271,100.3042598086251
9.0,0.0882092586275701,1.714456658250776,-1.252951409929874,1.294236152531047,-0.392678723892979,0.4166130571148306,0.668695065390834,0.3555165385995821,0.463954495414805,30.415555555555553,19.680666666666667,0.036000000000000004,11.168533682962572,3.922750274295728,0.0,0.0,0.3312812032980368,1.0,0.0006920457869534469,0.03555165385995821,0.6444755344390677,200.6085196172502,17.961938900115012,8.980969450057506,100.3042598086251
10.0,0.0882092586275701,1.714456658250776,-1.252951409929874,1.294236152531047,-0.392678723892979,0.4166130571148306,0.668695065390834,0.3555165385995821,0.463954495414805,23.9247311827957,29.308387096774194,1.724,8.461216532148603,2.4862124035833286,4.217358635596882,4.217350201558172,0.32980483588066223,1.0,0.0004386139058215091,0.03555165385995821,0.6446389781966679,200.6085196172502,23.709181635410598,11.854590817705299,100.3042598086251
11.0,0.0882092586275701,1.714456658250776,-1.252951409929874,1.294236152531047,-0.392678723892979,0.4166130571148306,0.668695065390834,0.3555165385995821,0.463954495414805,15.654444444444444,52.471333333333334,8.594,4.8654154309530115,1.1066634431500462,2.384341816215871,2.3843050958425374,0.31830051986259683,0.2159434467837119,0.0001952359237409993,0.03555165385995821,0.6447959379750933,200.6085196172502,41.23152944782684,20.61576472391342,100.3042598086251
12.0,0.0882092586275701,1.714456658250776,-1.252951409929874,1.294236152531047,-0.392678723892979,0.4166130571148306,0.668695065390834,0.3555165385995821,0.463954495414805,10.65125448028674,71.94516129032257,11.586,2.6945883830203425,0.51392360191657,2.7522824662375536,2.7522474919536823,0.29964890220675955,0.16017762658891938,9.066563983254223e-05,0.03555165385995821,0.644863377636035,200.6085196172502,74.44866937056625,37.224334685283125,100.3042598086251
1.0,-0.0213681947418517,1.234906475264723,-0.8670080695967765,-0.4981235647849354,1.1720410766576548,-0.974167780980572,-0.3672437220584617,0.1067772995913114,0.0364766673679705,7.9,70.76645161290323,18.346,2.4541801564957244,0.4313718096084538,2.4755083317860227,2.475451764900861,1.1401169268185236,0.007953050772478033,0.0,0.01067772995913114,0.0,-110.1731166175385,-44.89202486864392,-22.44601243432196,-55.08655830876925
2.0,-0.0213681947418517,1.234906475264723,-0.8670080695967765,-0.4981235647849354,1.1720410766576548,-0.974167780980572,-0.3672437220584617,0.1067772995913114,0.0364766673679705,9.688731284475965,66.55390070921986,13.356,3.0027078176546818,0.5319298777608077,2.6090984891290847,2.609042476419865,1.2320997249232668,0.010924428681632375,0.0,0.01067772995913114,0.0,-110.1731166175385,-36.69125446364314,-18.34562723182157,-55.08655830876925
3.0,-0.0213681947418517,1.234906475264723,-0.8670080695967765,-0.4981235647849354,1.1720410766576548,-0.974167780980572,-0.3672437220584617,0.1067772995913114,0.0364766673679705,13.327956989247312,63.97225806451613,21.327,3.8998616700655835,0.6887305172895731,3.3724338887209604,3.3722819546719283,1.2010885018238568,0.00684140617395236,0.0,0.01067772995913114,0.0,-110.1731166175385,-28.25051910512655,-14.125259552563275,-55.08655830876925
4.0,-0.0213681947418517,1.234906475264723,-0.8670080695967765,-0.4981235647849354,1.1720410766576548,-0.974167780980572,-0.3672437220584617,0.1067772995913114,0.0364766673679705,18.606666666666666,53.65866666666667,11.793,6.210807785217248,1.2933642521125928,5.5111967631435235,5.511107006695523,1.3095525139013484,0.012372311495962181,0.0,0.01067772995913114,0.0,-110.1731166175385,-17.738935163920026,-8.869467581960013,-55.08655830876925
5.0,-0.0213681947418517,1.234906475264723,-0.8670080695967765,-0.4981235647849354,1.1720410766576548,-0.974167780980572,-0.3672437220584617,0.1067772995913114,0.0364766673679705,25.612903225806452,35.321290322580644,3.168,9.996115276764721,2.5340182187204845,0.0,0.0,1.3576145856021573,0.04605639819188194,0.0,0.01067772995913114,0.0,-110.1731166175385,-11.021593245690983,-5.510796622845492,-55.08655830876925
6.0,-0.0213681947418517,1.234906475264723,-0.8670080695967765,-0.4981235647849354,1.1720410766576548,-0.974167780980572,-0.3672437220584617,0.1067772995913114,0.0364766673679705,32.08148148148148,19.386666666666667,0.139,13.439609120717247,4.167354344013827,0.0,0.0,1.3669294819713034,1.0,0.0,0.01067772995913114,0.0,-110.1731166175385,-8.197642924577762,-4.098821462288881,-55.08655830876925
7.0,-0.0213681947418517,1.234906475264723,-0.8670080695967765,-0.4981235647849354,1.1720410766576548,-0.974167780980572,-0.3672437220584617,0.1067772995913114,0.0364766673679705,35.364874551971326,16.09935483870968,0.0,14.765705556949076,5.12412331345433,0.0,0.0,1.3672437220584617,1.0,0.0,0.01067772995913114,0.0,-110.1731166175385,-7.461419042430284,-3.730709521215142,-55.08655830876925
8.0,-0.0213681947418517,1.234906475264723,-0.8670080695967765,-0.4981235647849354,1.1720410766576548,-0.974167780980572,-0.3672437220584617,0.1067772995913114,0.0364766673679705,35.20537634408602,17.000645161290322,0.04,14.084075496620455,5.087484218814321,0.0,0.0,1.3671574311440717,1.0,0.0,0.01067772995913114,0.0,-110.1731166175385,-7.822530960159585,-3.9112654800797926,-55.08655830876925
